Order_ID,Order_Date,Region,Customer_Type,Warehouse_Location,Order_Quantity,Order_Value,Stock_Availability,Fulfillment_Rate,Delivery_Time (Days),Transportation_Cost,Delayed_Delivery,Shipment_Date,Product_Category,Product_Weight (kg),Order_Priority,Payment_Method,Warehouse_Capacity_Utilization (%),Stock_Replenishment_Time (Days),Carrier_Name,Mode_of_Transport,Profit_Margin (%),Operational_Cost (₹),Discount_Offered (%),Lost_Sales (₹),Order_Quarter,Lead_Time (Days),On_Time_Delivery (%),Customer_Rating (1-5),Return_Status,Reason_for_Return,Risk_Category
12158,7/8/2024 13:31,East,Retail,Delhi,251,119253.7022,946,0.8,9,3679.8,0,7/11/2024 13:31,Apparel,37.94,High,Net Banking,91.39,6,Blue Dart,Road,7.67,21469.08,2.6,2709.09,2024Q3,3,96.08,4,No,N/A,Low
12159,10/6/2023 7:17,West,Wholesale,Bangalore,47,5470.815229,646,0.95,11,438.56,0,10/14/2023 7:17,Apparel,11.92,Medium,UPI,74.01,12,Blue Dart,Rail,26.15,929.16,3.43,2609.28,2023Q4,8,91.52,2,No,N/A,High
12160,1/23/2024 0:16,East,Retail,Mumbai,133,20769.24485,689,0.77,9,486.69,0,2/1/2024 0:16,Automobile Parts,3.5,High,UPI,51.29,4,Blue Dart,Road,8.4,1644.4,15.79,1362.4,2024Q1,9,95.5,5,No,N/A,Low
12161,9/4/2023 7:50,North,Corporate,Mumbai,264,71366.70355,236,0.82,13,6487.78,0,9/6/2023 7:50,Apparel,1.99,High,Credit Card,76.39,2,DHL,Road,20.03,7077.94,6.35,4642.82,2023Q3,2,97.73,3,No,N/A,High
12162,5/30/2024 12:06,South,Retail,Mumbai,155,76205.49571,791,0.79,11,2810.98,0,6/3/2024 12:06,Furniture,28.52,Low,UPI,81.97,2,India Post,Air,11.26,13783.35,2.52,1437.34,2024Q2,4,85.45,4,No,N/A,Medium
12163,7/29/2023 14:29,North,E-commerce,Mumbai,148,57813.22781,438,0.84,6,4022.16,0,8/1/2023 14:29,Groceries,24.04,Medium,UPI,51.72,6,FedEx,Air,5.06,4605.66,4.04,694.23,2023Q3,3,82.38,4,No,N/A,High
12164,8/9/2023 16:49,Central,E-commerce,Mumbai,384,96327.20444,823,0.93,14,5726.93,0,8/12/2023 16:49,Furniture,17.95,Medium,Credit Card,58.91,13,India Post,Ship,22.98,7941.13,4.44,2496.63,2023Q3,3,95.34,5,No,N/A,Medium
12165,3/5/2023 7:08,North,E-commerce,Mumbai,303,125486.3343,78,0.74,8,2890.56,0,3/12/2023 7:08,Groceries,40.82,High,UPI,58.22,10,Delhivery,Ship,22.88,11279.52,18.75,1783.25,2023Q1,7,92.29,5,No,N/A,Medium
12166,10/26/2023 5:38,North,E-commerce,Chennai,309,20777.68057,622,0.88,2,1278.96,0,10/29/2023 5:38,Furniture,33.79,High,Cash,74.47,8,Blue Dart,Road,24.31,2335.93,0.88,2930.45,2023Q4,3,88.32,3,No,N/A,High
12167,5/24/2024 10:40,North,Wholesale,Mumbai,49,8112.755107,344,0.88,8,618.56,0,5/26/2024 10:40,Apparel,14.96,High,Cash,98.55,5,DHL,Road,14.12,1120.44,11.03,4508.97,2024Q2,2,86.2,2,No,N/A,Low
12168,3/20/2023 1:04,North,Retail,Chennai,222,68182.81964,776,0.95,12,4070.57,0,3/27/2023 1:04,Automobile Parts,31.12,Low,Credit Card,79.55,7,DHL,Ship,20.22,10197.3,19.29,3328.53,2023Q1,7,85.46,5,No,N/A,Low
12169,5/16/2023 10:17,West,Retail,Kolkata,149,54810.79547,968,0.72,13,1143.84,1,5/20/2023 10:17,Groceries,49.94,Medium,Cash,55.94,7,Delhivery,Air,13.66,10904.91,3.31,1242.27,2023Q2,4,93.79,3,No,N/A,Low
12170,3/8/2023 8:43,East,Wholesale,Delhi,289,125251.1666,535,0.9,11,9000.82,0,3/10/2023 8:43,Furniture,28.8,Low,UPI,94.11,10,Delhivery,Road,20.32,17783.02,2.47,4814.08,2023Q1,2,99.72,5,No,N/A,High
12171,11/20/2024 2:46,East,Wholesale,Bangalore,309,52566.19452,371,0.93,3,3901.22,0,11/22/2024 2:46,Groceries,48.75,Medium,Net Banking,97.81,13,FedEx,Air,14.32,8260.54,18.85,1912.94,2024Q4,2,97.77,1,No,N/A,Medium
12172,3/1/2023 6:45,Central,Retail,Chennai,70,12185.00488,832,0.73,9,375.49,0,3/10/2023 6:45,Electronics,10.91,Low,Net Banking,60.41,9,FedEx,Ship,21.01,1640.31,0.66,1608.53,2023Q1,9,86.54,4,Yes,Damaged,Low
12173,11/19/2023 7:51,South,Retail,Kolkata,429,180567.4098,981,0.92,14,7730.83,0,11/24/2023 7:51,Groceries,16.64,Medium,Cash,93.17,6,DHL,Road,8.93,33058.61,11.61,245.91,2023Q4,5,82.26,1,No,N/A,Low
12174,2/3/2023 5:14,South,Wholesale,Chennai,426,72987.83071,175,0.91,7,7258.52,1,2/11/2023 5:14,Electronics,46.02,Medium,Credit Card,81.15,12,Blue Dart,Road,24.12,10636.7,14.39,3658.68,2023Q1,8,82.65,4,No,N/A,Medium
12175,11/24/2024 17:10,Central,Corporate,Mumbai,314,90325.34676,930,0.98,4,1936.58,0,11/29/2024 17:10,Automobile Parts,12.13,High,Cash,73.95,14,India Post,Air,25.92,5370.11,7.63,4492.01,2024Q4,5,82.15,5,No,N/A,Medium
12176,11/1/2024 3:12,Central,Corporate,Bangalore,486,133672.7247,446,0.79,11,9834.21,0,11/4/2024 3:12,Automobile Parts,17.72,Low,Credit Card,70.81,2,Delhivery,Air,29.66,17956.18,1.63,3927.61,2024Q4,3,81.65,3,No,N/A,Low
12177,1/15/2023 10:55,Central,Retail,Delhi,420,71614.81803,387,0.79,9,3944.68,0,1/24/2023 10:55,Electronics,24.91,Low,Credit Card,74.32,6,DHL,Ship,24.47,11055.93,4.9,4487.44,2023Q1,9,88.2,4,No,N/A,Low
12178,11/12/2024 9:03,East,Corporate,Bangalore,215,12261.15467,983,0.74,12,1148.63,1,11/15/2024 9:03,Apparel,1.59,High,UPI,58.58,11,Blue Dart,Rail,24.66,1621.67,11.68,1644,2024Q4,3,93.19,4,No,N/A,Medium
12179,12/18/2024 15:52,North,Wholesale,Mumbai,234,89026.6421,530,0.73,11,8511.45,0,12/27/2024 15:52,Apparel,27.97,Medium,Cash,51.91,2,Delhivery,Air,21.73,17509,7.15,405.74,2024Q4,9,84.35,2,Yes,Wrong Product,Medium
12180,5/2/2023 16:52,East,Retail,Delhi,225,22732.80781,895,0.96,8,855.19,0,5/9/2023 16:52,Furniture,40.33,High,Net Banking,59,12,Blue Dart,Air,6.43,3346.57,16.07,1414.08,2023Q2,7,83.19,2,No,N/A,Low
12181,10/6/2024 22:42,East,E-commerce,Mumbai,259,111551.2422,694,0.91,2,8131.39,0,10/9/2024 22:42,Electronics,16.76,Medium,Net Banking,99.97,3,Blue Dart,Air,6.58,5790.42,6.4,399.47,2024Q4,3,81.84,1,No,N/A,Low
12182,7/4/2023 22:15,North,Wholesale,Chennai,75,6686.476586,58,0.91,7,490.05,0,7/9/2023 22:15,Electronics,3.6,Low,Net Banking,96.31,12,DHL,Road,21.23,445.95,3.83,2643.54,2023Q3,5,93.4,3,No,N/A,Medium
12183,12/14/2024 17:15,North,E-commerce,Delhi,111,44616.58207,947,0.82,8,3704.57,0,12/21/2024 17:15,Apparel,42.64,Medium,UPI,56.47,6,FedEx,Rail,25.48,8039.92,9.43,3150.11,2024Q4,7,86.2,3,No,N/A,Low
12184,2/7/2023 17:52,South,Wholesale,Bangalore,136,57499.45613,109,0.84,11,3433.12,0,2/13/2023 17:52,Apparel,48.6,Low,Credit Card,51.84,7,Blue Dart,Rail,25.89,3746.8,2.52,757.19,2023Q1,6,87.14,3,No,N/A,Medium
12185,12/9/2024 9:21,East,Corporate,Delhi,224,99555.14787,874,0.74,11,3634.2,0,12/17/2024 9:21,Electronics,48.85,Low,Credit Card,94.16,7,FedEx,Air,25.78,7320.99,0.74,2204.04,2024Q4,8,90.12,4,No,N/A,High
12186,8/14/2024 20:53,East,Wholesale,Bangalore,333,133989.6786,241,0.95,11,11462.81,0,8/22/2024 20:53,Apparel,43.94,Low,Credit Card,88.53,3,DHL,Rail,23.08,12181.56,10.12,1640.71,2024Q3,8,90.33,2,No,N/A,Medium
12187,11/19/2023 20:07,West,E-commerce,Delhi,11,5300.205659,124,0.77,14,135.15,0,11/21/2023 20:07,Automobile Parts,6.16,Low,Credit Card,62.35,12,FedEx,Road,27.44,751.55,11.77,3933.77,2023Q4,2,97.23,2,No,N/A,Medium
12188,2/11/2024 15:36,South,Corporate,Mumbai,44,17500.40579,682,0.7,11,1163.22,0,2/13/2024 15:36,Electronics,43.47,Low,Credit Card,62.58,2,FedEx,Air,11.38,2874.91,14.55,546.12,2024Q1,2,97.67,5,Yes,Damaged,Medium
12189,7/2/2023 10:41,Central,Corporate,Delhi,113,23064.47571,164,0.86,3,576.42,0,7/4/2023 10:41,Apparel,39,High,Net Banking,51.46,12,Delhivery,Road,19.02,2421.77,17.41,4915.5,2023Q3,2,84,3,No,N/A,Low
12190,10/24/2023 11:35,Central,Wholesale,Delhi,167,14348.94692,431,0.87,3,873.46,0,10/27/2023 11:35,Electronics,7.79,Low,Net Banking,63.85,8,DHL,Ship,25.82,2208.47,14.11,912.2,2023Q4,3,83.52,4,No,N/A,High
12191,1/17/2023 20:45,North,E-commerce,Chennai,289,137348.2595,993,0.75,11,6006.84,0,1/22/2023 20:45,Automobile Parts,8.25,Medium,Credit Card,90.82,7,DHL,Air,16.24,14512.43,3.33,4976.88,2023Q1,5,80.34,2,No,N/A,Low
12192,7/7/2023 6:19,East,Retail,Delhi,164,80676.48984,330,0.83,5,2893.06,0,7/14/2023 6:19,Furniture,5.78,High,Net Banking,93.12,2,FedEx,Ship,8.07,9839.07,18.25,915.24,2023Q3,7,84.89,1,No,N/A,High
12193,8/29/2023 18:40,North,Retail,Bangalore,229,77788.13901,89,0.81,12,5577.79,1,9/7/2023 18:40,Automobile Parts,46.18,High,UPI,68.44,3,FedEx,Rail,27.22,10312.03,19.46,2505.89,2023Q3,9,94.46,2,No,N/A,Medium
12194,7/30/2024 0:39,North,Retail,Delhi,447,56286.96336,232,0.84,11,1125.92,0,8/2/2024 0:39,Electronics,40.58,High,Credit Card,64,8,India Post,Road,18.47,3436.12,3.55,2482.16,2024Q3,3,83.18,3,No,N/A,Low
12195,10/7/2023 6:04,South,E-commerce,Delhi,205,34631.58173,690,0.93,3,2849.38,0,10/9/2023 6:04,Automobile Parts,22.59,Medium,Credit Card,87.06,5,Delhivery,Road,29.97,2481.61,9.24,4711.26,2023Q4,2,99.69,4,No,N/A,High
12196,4/6/2023 11:50,South,E-commerce,Kolkata,87,16967.14973,278,0.83,6,1195.54,0,4/10/2023 11:50,Groceries,35.94,Medium,Credit Card,59.22,3,India Post,Air,9.6,2378.41,9.48,1829.81,2023Q2,4,83.8,5,Yes,Late Delivery,High
12197,2/20/2023 23:01,North,Corporate,Kolkata,495,242420.5778,910,0.96,12,9827.43,0,2/26/2023 23:01,Furniture,29.15,Medium,UPI,78.95,7,FedEx,Ship,6.69,26371.5,10.38,4378.43,2023Q1,6,85.47,4,No,N/A,Medium
12198,7/22/2024 22:42,West,Retail,Kolkata,90,35172.73503,909,0.76,14,2391.87,0,7/23/2024 22:42,Groceries,16.22,Low,Net Banking,73.12,9,Delhivery,Ship,25.47,6437.63,12.09,1251.62,2024Q3,1,94.03,2,No,N/A,Medium
12199,9/30/2023 7:36,West,E-commerce,Kolkata,449,169888.9075,990,0.79,10,3720.59,0,10/7/2023 7:36,Apparel,20.75,Low,Credit Card,85.16,7,FedEx,Air,11.47,11128.73,2.95,1039.76,2023Q3,7,84.12,5,No,N/A,Medium
12200,1/28/2023 19:34,West,Wholesale,Chennai,294,89232.73371,369,0.8,9,4855.62,0,2/1/2023 19:34,Furniture,31.16,Medium,Net Banking,70.22,13,FedEx,Road,5.8,6897.48,14.02,4566.79,2023Q1,4,85.01,3,No,N/A,Low
12201,11/2/2024 14:15,Central,Corporate,Delhi,337,148497.6054,686,0.98,2,3815.23,1,11/4/2024 14:15,Furniture,48.44,Low,UPI,99.43,5,Delhivery,Air,21.59,20447.39,19.94,8.8,2024Q4,2,93.32,5,Yes,Damaged,Medium
12202,10/14/2023 18:32,West,Corporate,Delhi,69,20806.82934,875,0.84,14,1302.95,0,10/20/2023 18:32,Apparel,28.82,High,Cash,56.63,6,FedEx,Air,5.04,3049.49,10.88,3253.22,2023Q4,6,81.67,1,No,N/A,Medium
12203,6/25/2024 4:52,Central,Wholesale,Mumbai,141,11687.47905,539,0.77,4,647.18,0,7/4/2024 4:52,Furniture,44.23,High,Net Banking,99.03,6,India Post,Air,25.96,1247.1,17.83,1856.06,2024Q2,9,98,3,No,N/A,Medium
12204,5/18/2024 23:15,East,Retail,Delhi,17,5491.989533,822,0.8,6,427,0,5/23/2024 23:15,Apparel,11.54,High,Cash,90.96,12,FedEx,Air,28.43,892.02,0.84,485.58,2024Q2,5,93.83,2,No,N/A,High
12205,10/8/2024 13:15,South,Corporate,Delhi,299,101138.0572,431,0.91,8,9896.9,0,10/11/2024 13:15,Apparel,12.97,High,Credit Card,94.06,3,Blue Dart,Rail,11.93,19624,8,335.71,2024Q4,3,84.81,4,Yes,Damaged,Medium
12206,3/8/2024 8:22,Central,Wholesale,Delhi,36,12076.42937,750,0.94,4,364.82,0,3/10/2024 8:22,Electronics,29.18,Low,Credit Card,91.14,5,Blue Dart,Air,8.99,635.33,6.18,1926.92,2024Q1,2,84.28,4,No,N/A,High
12207,7/23/2024 2:12,South,Wholesale,Delhi,182,44433.04161,327,0.92,5,4026.31,1,7/29/2024 2:12,Automobile Parts,9.53,Medium,Net Banking,78.11,6,FedEx,Rail,14.17,3352.34,19.47,658.54,2024Q3,6,95.7,5,No,N/A,Medium
12208,8/10/2024 20:30,North,Corporate,Delhi,253,78695.95172,596,0.77,14,4346.73,1,8/18/2024 20:30,Apparel,24.34,Low,Credit Card,91.71,4,DHL,Air,21.04,10293.34,6.67,3605.64,2024Q3,8,81.45,1,No,N/A,Medium
12209,4/30/2024 1:27,North,Corporate,Delhi,339,76292.06051,347,0.9,12,4903.05,0,5/9/2024 1:27,Apparel,28.89,Medium,UPI,76.24,5,DHL,Rail,17.14,4140.74,2.94,106.81,2024Q2,9,87.84,3,Yes,Late Delivery,High
12210,5/23/2023 1:43,Central,Wholesale,Kolkata,93,22434.49174,374,0.71,13,1268.06,0,5/27/2023 1:43,Groceries,25.9,Low,UPI,69.66,2,DHL,Air,26.08,1288.6,2.7,784.81,2023Q2,4,86.92,5,No,N/A,Low
12211,4/20/2024 15:25,West,Wholesale,Mumbai,486,240761.0261,99,0.94,3,8205.17,1,4/25/2024 15:25,Furniture,25.76,Low,UPI,70.29,5,Delhivery,Road,25.53,29445.99,9.69,3636.51,2024Q2,5,85.24,4,No,N/A,Medium
12212,3/28/2024 22:29,East,E-commerce,Delhi,70,26977.4592,985,0.76,3,2196.34,0,3/31/2024 22:29,Electronics,28.18,Medium,UPI,56.25,2,FedEx,Rail,8.27,5025.23,2.1,4610.25,2024Q1,3,88.23,2,No,N/A,High
12213,1/14/2024 4:16,East,Wholesale,Kolkata,473,122544.8834,429,0.71,1,11437.85,1,1/19/2024 4:16,Furniture,33.03,Low,Credit Card,56.06,10,Delhivery,Road,20.83,7542.84,9.94,1718.28,2024Q1,5,85.71,3,Yes,Wrong Product,Medium
12214,2/8/2023 2:38,North,E-commerce,Delhi,375,130869.3037,408,0.97,12,12165.45,0,2/15/2023 2:38,Groceries,11.87,Medium,Credit Card,87.92,4,India Post,Rail,5.28,13038.09,18.22,3635.1,2023Q1,7,87.43,3,No,N/A,Medium
12215,8/12/2024 2:18,Central,Corporate,Mumbai,342,17775.98998,615,0.82,4,867.44,0,8/15/2024 2:18,Automobile Parts,4.15,Low,UPI,86.6,5,Blue Dart,Air,29.39,2435.63,14.43,3591.64,2024Q3,3,91.77,2,No,N/A,High
12216,10/23/2024 19:28,North,Retail,Kolkata,44,16999.74808,325,0.98,2,1247.27,0,11/1/2024 19:28,Furniture,8.48,Medium,Cash,65.23,13,DHL,Road,10.63,3198.23,7.57,3062.52,2024Q4,9,87.63,2,Yes,Late Delivery,High
12217,9/20/2024 10:43,West,E-commerce,Kolkata,159,31707.04266,305,0.91,6,2836.39,0,9/27/2024 10:43,Electronics,20.95,High,UPI,95.25,6,DHL,Air,27.71,5702.39,4.19,3102.14,2024Q3,7,81.83,3,No,N/A,High
12218,11/15/2023 12:44,North,Corporate,Mumbai,78,24384.96154,927,0.9,9,1321.39,0,11/22/2023 12:44,Automobile Parts,3.55,Medium,Credit Card,74.25,7,FedEx,Ship,25.73,2736.54,4.14,1132.49,2023Q4,7,96.5,1,No,N/A,Low
12219,1/24/2023 5:11,Central,Retail,Chennai,106,21318.18396,440,0.87,7,1355.97,0,1/27/2023 5:11,Electronics,1.31,Low,Net Banking,81.1,6,FedEx,Air,21.36,3616.29,9.65,860.31,2023Q1,3,82.29,2,No,N/A,Medium
12220,12/4/2024 13:42,South,Wholesale,Delhi,101,5531.373747,816,0.99,11,123.41,0,12/9/2024 13:42,Groceries,47.58,Medium,UPI,69.05,2,Blue Dart,Air,19.45,791.09,18.49,3578.89,2024Q4,5,91.57,2,No,N/A,High
12221,8/9/2023 2:48,South,Wholesale,Mumbai,131,51636.21208,758,0.7,11,1834.58,1,8/15/2023 2:48,Groceries,46.08,Low,Credit Card,58.24,13,DHL,Air,6.91,10275.56,1.53,4580.64,2023Q3,6,84.08,2,No,N/A,High
12222,7/23/2024 17:58,North,Corporate,Kolkata,267,78168.51422,913,0.93,11,3841.39,0,7/31/2024 17:58,Automobile Parts,2.12,Low,Credit Card,52.45,13,India Post,Ship,17.24,4384.24,6.06,3446.72,2024Q3,8,91.55,2,No,N/A,Low
12223,3/26/2024 19:40,North,Wholesale,Chennai,199,77357.22662,408,0.98,4,7024.16,1,4/4/2024 19:40,Furniture,22.53,Medium,Net Banking,98.59,3,DHL,Air,10.55,13444.9,1.88,2664.86,2024Q1,9,86.85,2,No,N/A,High
12224,5/18/2024 0:29,North,Retail,Bangalore,347,118512.4388,509,0.77,14,10262.94,0,5/22/2024 0:29,Automobile Parts,48.61,Medium,UPI,58.35,11,DHL,Ship,25.47,14911.32,16.8,625.79,2024Q2,4,98.2,2,No,N/A,Low
12225,1/8/2024 18:36,North,Retail,Chennai,266,18229.16346,687,0.71,3,1020.49,0,1/11/2024 18:36,Automobile Parts,47.46,Medium,UPI,58.79,5,Blue Dart,Ship,24.05,3618.67,13.92,2478.75,2024Q1,3,87.84,4,No,N/A,Medium
12226,1/11/2023 22:49,East,Corporate,Mumbai,329,25278.47392,361,0.94,12,1129.69,0,1/12/2023 22:49,Automobile Parts,45.67,High,Cash,97.76,13,Blue Dart,Ship,5.85,2238.74,8.93,1368.38,2023Q1,1,94.5,1,No,N/A,Low
12227,2/27/2024 6:34,West,Corporate,Delhi,428,81600.48793,703,0.96,3,3153.63,0,3/3/2024 6:34,Electronics,36.27,Medium,Credit Card,77.04,11,DHL,Ship,28.65,4748.7,16.54,4548.63,2024Q1,5,84.86,5,No,N/A,High
12228,2/19/2024 5:50,East,Retail,Kolkata,126,34790.54715,64,0.73,12,1331.21,0,2/27/2024 5:50,Automobile Parts,49.99,High,Credit Card,67.14,9,India Post,Air,8.79,3288.74,3.77,759.98,2024Q1,8,85.55,1,No,N/A,High
12229,7/5/2024 1:25,East,Retail,Bangalore,380,135705.8408,472,0.72,13,3455.83,1,7/13/2024 1:25,Automobile Parts,35.89,High,Cash,75.56,2,Blue Dart,Road,24.5,23340.7,0.88,392.42,2024Q3,8,91.68,1,No,N/A,Low
12230,12/7/2023 6:53,North,E-commerce,Delhi,372,18895.48032,970,0.9,12,1825.51,0,12/12/2023 6:53,Apparel,48.5,Low,Cash,66.69,14,DHL,Air,6.8,2565.28,6.54,2927.52,2023Q4,5,97.12,3,No,N/A,Medium
12231,2/6/2024 23:28,West,Corporate,Kolkata,57,25906.03158,349,0.77,7,2053.3,0,2/15/2024 23:28,Groceries,49.73,High,Credit Card,66.47,9,India Post,Ship,12.54,1934.08,9.64,4566.97,2024Q1,9,96.05,4,No,N/A,High
12232,4/19/2023 1:13,North,Wholesale,Mumbai,497,243763.861,804,0.93,6,9624.74,0,4/27/2023 1:13,Furniture,48.47,Low,Cash,96.34,5,India Post,Rail,14.14,31440.7,3.54,2505.71,2023Q2,8,91.63,4,No,N/A,Medium
12233,4/6/2023 13:35,South,Corporate,Bangalore,354,97679.01968,101,0.96,8,9637.77,0,4/13/2023 13:35,Automobile Parts,43.79,Medium,Cash,67.57,10,FedEx,Air,10.77,11049.08,6.59,3167,2023Q2,7,93.2,3,No,N/A,High
12234,9/11/2024 7:42,East,Corporate,Delhi,280,70537.52541,937,0.8,8,6436.32,0,9/20/2024 7:42,Apparel,6.12,Medium,Credit Card,92.59,13,DHL,Rail,26.78,11161.55,9.25,1591.8,2024Q3,9,91.39,2,No,N/A,Medium
12235,6/22/2023 7:08,West,Retail,Kolkata,298,79563.6839,514,0.82,4,6388.54,0,6/24/2023 7:08,Electronics,34.85,High,UPI,67.97,12,DHL,Road,25.01,9206.43,6.59,566.94,2023Q2,2,94.52,1,Yes,Damaged,Medium
12236,9/25/2024 11:37,North,Corporate,Chennai,329,101710.7692,128,0.8,4,5149.73,0,9/29/2024 11:37,Automobile Parts,2.67,Low,Cash,68.4,4,India Post,Air,16.04,11838.78,5.86,1422.47,2024Q3,4,98.7,1,No,N/A,Low
12237,2/7/2023 5:36,North,Retail,Chennai,145,28023.36715,880,0.99,9,564.76,0,2/10/2023 5:36,Automobile Parts,48.05,Medium,Credit Card,83.97,12,India Post,Air,15.86,3530.95,14.69,971.98,2023Q1,3,80.83,1,No,N/A,Low
12238,1/7/2023 18:57,North,Corporate,Kolkata,258,75124.02702,427,0.91,11,4934.97,0,1/15/2023 18:57,Electronics,46.49,Low,Cash,99.65,12,Delhivery,Rail,28.37,10149.08,9.54,2369.61,2023Q1,8,99.17,3,No,N/A,Medium
12239,4/30/2023 15:48,Central,Wholesale,Mumbai,40,3371.869568,159,1,1,310.49,0,5/7/2023 15:48,Electronics,28.92,High,UPI,74.65,6,India Post,Ship,12.2,438.13,14.83,3110.58,2023Q2,7,90.13,3,No,N/A,Medium
12240,7/13/2024 19:40,East,Wholesale,Mumbai,489,148698.5197,178,0.97,11,3392.64,0,7/20/2024 19:40,Apparel,37.64,Medium,Net Banking,86.21,5,DHL,Road,14.59,28823.47,19.58,1713.48,2024Q3,7,99.59,2,No,N/A,High
12241,7/22/2024 5:10,Central,Wholesale,Kolkata,14,3967.444729,767,0.74,5,168.8,0,7/24/2024 5:10,Furniture,23.16,Medium,Net Banking,93.94,13,Blue Dart,Road,22.68,696.75,13.77,3016.73,2024Q3,2,80.5,5,No,N/A,Medium
12242,6/19/2023 16:03,East,E-commerce,Bangalore,493,217101.3606,170,0.84,2,5729.53,0,6/26/2023 16:03,Apparel,44.21,Medium,UPI,69.58,11,Blue Dart,Road,28.67,26621.93,3.4,3453.53,2023Q2,7,80.53,1,No,N/A,High
12243,12/2/2024 3:53,North,Retail,Chennai,87,18616.00237,888,0.84,11,811.23,0,12/3/2024 3:53,Apparel,29.65,Medium,Net Banking,80.27,11,DHL,Air,13.82,1743.04,2.12,73.71,2024Q4,1,98.04,3,Yes,Wrong Product,Low
12244,7/30/2023 23:47,East,Corporate,Delhi,75,28668.00081,360,0.77,7,2853.26,0,8/4/2023 23:47,Automobile Parts,10.51,Low,UPI,73.81,12,DHL,Rail,20.98,4411.07,17.42,2650.1,2023Q3,5,96.93,4,No,N/A,Medium
12245,4/11/2024 21:09,Central,E-commerce,Mumbai,373,162265.3586,945,0.98,11,4883.09,0,4/19/2024 21:09,Automobile Parts,45.61,High,UPI,76.71,8,Delhivery,Rail,26.49,19271.28,13.19,2756.23,2024Q2,8,89.7,1,No,N/A,High
12246,4/13/2023 6:47,Central,Corporate,Chennai,333,108959.8178,708,0.77,1,4894.05,0,4/22/2023 6:47,Furniture,10.1,Low,Cash,91.17,6,Delhivery,Ship,19,9532.01,6.15,3285.56,2023Q2,9,94.52,3,Yes,Wrong Product,Low
12247,4/23/2023 8:35,East,Retail,Mumbai,196,93986.172,449,0.89,11,4969.37,0,5/1/2023 8:35,Electronics,32.73,Low,UPI,70.83,13,Blue Dart,Ship,22.89,6084.25,18.51,2908.91,2023Q2,8,84.53,2,No,N/A,High
12248,6/28/2023 22:34,West,Corporate,Kolkata,193,13759.36627,50,0.99,5,795.64,0,7/1/2023 22:34,Furniture,12.85,Low,Credit Card,86.07,2,FedEx,Rail,11.76,996.19,9.09,4463.31,2023Q2,3,94.6,5,No,N/A,High
12249,10/10/2024 10:49,West,Wholesale,Bangalore,205,34865.98394,731,0.84,12,1619.93,0,10/12/2024 10:49,Groceries,5.69,Medium,Cash,84.83,13,FedEx,Rail,16.85,3639.01,0.55,1952.19,2024Q4,2,97.7,4,Yes,Late Delivery,High
12250,3/18/2023 0:00,Central,Retail,Chennai,177,63966.3823,945,0.83,10,4925.48,0,3/26/2023 0:00,Apparel,37.62,High,Net Banking,91.18,8,India Post,Ship,9.04,7708.74,15.65,1777.01,2023Q1,8,85.62,2,No,N/A,Low
12251,11/5/2024 1:50,East,Retail,Chennai,190,71077.76019,368,0.97,12,3020.67,0,11/10/2024 1:50,Electronics,11.95,Medium,Cash,73.21,10,FedEx,Ship,19.61,3889.24,5.87,2032.3,2024Q4,5,93.56,1,No,N/A,Medium
12252,8/26/2023 22:20,East,Corporate,Chennai,230,40131.40355,675,0.71,1,3148.16,1,9/1/2023 22:20,Apparel,22.01,Low,Cash,84.6,3,Delhivery,Ship,20.49,3688.27,12.64,3050.5,2023Q3,6,86,2,Yes,Late Delivery,High
12253,6/15/2023 6:55,East,Retail,Kolkata,275,85868.12654,413,0.94,5,5270.24,1,6/21/2023 6:55,Furniture,48.64,Low,UPI,97.17,14,Blue Dart,Ship,14.06,9651.74,8.73,3230.7,2023Q2,6,84.24,3,No,N/A,Medium
12254,9/21/2024 21:46,South,Retail,Delhi,485,218696.2749,163,0.87,14,18535.59,0,9/29/2024 21:46,Groceries,26.04,High,Cash,85.8,11,Delhivery,Ship,22.16,26887.23,3.59,649.4,2024Q3,8,93.7,3,No,N/A,Low
12255,1/30/2023 1:21,Central,Retail,Mumbai,305,150143.5905,634,0.91,12,9614.59,0,2/2/2023 1:21,Groceries,17.06,High,Net Banking,57.93,6,Delhivery,Road,24.55,17057.76,16.76,4746.5,2023Q1,3,97.24,1,No,N/A,High
12256,4/10/2023 1:42,North,Wholesale,Bangalore,492,172587.03,339,0.79,14,10272.51,0,4/15/2023 1:42,Apparel,38.38,High,Net Banking,75.3,13,India Post,Rail,6.41,22773.31,8.39,3269.04,2023Q2,5,94.03,4,No,N/A,High
12257,11/22/2023 23:27,South,E-commerce,Bangalore,166,52339.16839,131,0.77,2,3083.62,0,11/29/2023 23:27,Groceries,34.42,Medium,Net Banking,50.97,4,Blue Dart,Road,27.47,5530.76,17.17,4306.7,2023Q4,7,99.79,5,No,N/A,Medium
12258,6/28/2023 17:19,East,Corporate,Mumbai,219,61093.75008,626,0.76,2,2233.11,0,6/30/2023 17:19,Electronics,25.63,Medium,UPI,71.42,2,Blue Dart,Ship,27.58,8974.55,10.61,3406.15,2023Q2,2,81.6,3,Yes,Wrong Product,High
12259,3/23/2023 0:54,Central,Wholesale,Chennai,316,26017.80926,892,0.87,14,1626.58,0,4/1/2023 0:54,Furniture,21.94,Medium,UPI,59.98,4,FedEx,Air,23.67,1393.37,4.33,622.87,2023Q1,9,83.41,2,No,N/A,Medium
